start,finish,job-id,ntasks,ChromaticNumber,conjecture-status,error-output,all-states,cpus-per-task,job-name,max-rss,script-file,elapsed,iteration,status,max-witness-size,width,time,ntasks-per-node, Search Type,Flags,account,input,error,mem-per-cpu,command,Search Options
Wed Dec 22 18:15:46 CET 2021,22 18:37:51 CET 2021,4728401,1,6,"Conjecture: Satisfied
",,209,1,19318281,1644K,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318281.sh,00:22:06,22,DONE,203, pw = 5,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_6,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318281.txt,-premise
Wed Dec 22 18:15:46 CET 2021,5 18:54:22 CET 2022,4728402,1,6,Not Finished,Error,4187,1,19318286,8920K,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318286.sh,14-00:00:0,25,DONE,876, pw = 6,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_6,"slurmstepd: error: *** JOB 4728402 ON c3-54 CANCELLED AT 2022-01-05T18:54:19 DUE TO TIME LIMIT ***
",2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318286.txt, 
Wed Dec 22 18:15:46 CET 2021,5 18:54:22 CET 2022,4728403,1,6,Not Finished,Error,4187,1,19318290,8892K,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318290.sh,14-00:00:0,25,DONE,876, pw = 6,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_6,"slurmstepd: error: *** JOB 4728403 ON c3-54 CANCELLED AT 2022-01-05T18:54:19 DUE TO TIME LIMIT ***
",2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318290.txt,-premise
Wed Dec 22 18:15:46 CET 2021,5 18:54:21 CET 2022,4728404,1,6,Not Finished,Error,163,1,19318295,12992K,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318295.sh,14-00:00:0,12,DONE,4111, pw = 7,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_6,"slurmstepd: error: *** JOB 4728404 ON c3-54 CANCELLED AT 2022-01-05T18:54:19 DUE TO TIME LIMIT ***
",2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318295.txt, 
Wed Dec 22 18:15:46 CET 2021,5 18:54:22 CET 2022,4728405,1,6,Not Finished,Error,163,1,19318300,12992K,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318300.sh,14-00:00:0,12,DONE,4111, pw = 7,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_6,"slurmstepd: error: *** JOB 4728405 ON c3-54 CANCELLED AT 2022-01-05T18:54:19 DUE TO TIME LIMIT ***
",2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318300.txt,-premise
Wed Dec 22 18:15:46 CET 2021,22 18:15:49 CET 2021,4728406,1,7,"Conjecture: Satisfied
",,4,1,19318305,0,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318305.sh,00:00:03,4,DONE,2, pw = 1,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318305.txt, 
Wed Dec 22 18:15:46 CET 2021,22 18:15:49 CET 2021,4728407,1,7,"Conjecture: Satisfied
",,4,1,19318309,0,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318309.sh,00:00:02,4,DONE,2, pw = 1,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318309.txt,-premise
Wed Dec 22 18:15:46 CET 2021,22 18:15:49 CET 2021,4728408,1,7,"Conjecture: Satisfied
",,8,1,19318314,0,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318314.sh,00:00:03,7,DONE,5, pw = 2,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318314.txt, 
Wed Dec 22 18:15:46 CET 2021,22 18:15:50 CET 2021,4728409,1,7,"Conjecture: Satisfied
",,8,1,19318319,0,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318319.sh,00:00:02,7,DONE,5, pw = 2,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318319.txt,-premise
Wed Dec 22 18:15:46 CET 2021,22 18:15:49 CET 2021,4728410,1,7,"Conjecture: Satisfied
",,19,1,19318324,0,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318324.sh,00:00:03,11,DONE,15, pw = 3,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318324.txt, 
Wed Dec 22 18:15:46 CET 2021,22 18:15:49 CET 2021,4728411,1,7,"Conjecture: Satisfied
",,19,1,19318328,0,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318328.sh,00:00:03,11,DONE,15, pw = 3,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318328.txt,-premise
Wed Dec 22 18:15:46 CET 2021,22 18:16:01 CET 2021,4728412,1,7,"Conjecture: Satisfied
",,53,1,19318333,0,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318333.sh,00:00:15,16,DONE,52, pw = 4,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318333.txt, 
Wed Dec 22 18:15:46 CET 2021,22 18:16:02 CET 2021,4728413,1,7,"Conjecture: Satisfied
",,53,1,19318338,0,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318338.sh,00:00:15,16,DONE,52, pw = 4,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318338.txt,-premise
Wed Dec 22 18:15:46 CET 2021,22 18:36:30 CET 2021,4728414,1,7,"Conjecture: Satisfied
",,209,1,19318343,1644K,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318343.sh,00:20:45,22,DONE,203, pw = 5,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318343.txt, 
Wed Dec 22 18:15:47 CET 2021,22 18:36:29 CET 2021,4728415,1,7,"Conjecture: Satisfied
",,209,1,19318347,1644K,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318347.sh,00:20:43,22,DONE,203, pw = 5,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318347.txt,-premise
Wed Dec 22 18:15:47 CET 2021,25 17:19:23 CET 2021,4728416,1,7,"Conjecture: Satisfied
",,1253,1,19318352,4672K,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318352.sh,2-23:03:38,29,DONE,877, pw = 6,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318352.txt, 
Wed Dec 22 18:15:47 CET 2021,25 17:24:58 CET 2021,4728417,1,7,"Conjecture: Satisfied
",,1253,1,19318357,4660K,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318357.sh,2-23:09:12,29,DONE,877, pw = 6,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,,2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318357.txt,-premise
Wed Dec 22 18:15:47 CET 2021,5 18:54:22 CET 2022,4728418,1,7,Not Finished,Error,163,1,19318362,13032K,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318362.sh,14-00:00:0,12,DONE,4139, pw = 7,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,"slurmstepd: error: *** JOB 4728418 ON c3-54 CANCELLED AT 2022-01-05T18:54:19 DUE TO TIME LIMIT ***
",2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318362.txt, 
Wed Dec 22 18:16:16 CET 2021,5 18:54:50 CET 2022,4728419,1,7,Not Finished,Error,163,1,19318366,13032K,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318366.sh,14-00:00:0,12,DONE,4139, pw = 7,14-00:00:00,1,IsomorphismBreadthFirstSearch, -pl -pdbgn ,NN9535K,../../inputs/ChromaticNumber_7,"slurmstepd: error: *** JOB 4728419 ON c3-56 CANCELLED AT 2022-01-05T18:54:49 DUE TO TIME LIMIT ***
",2G,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318366.txt,-premise
