job-id,finish,cpus-per-task,max-rss,start, Search Type,job-name,conjecture-status,account,ChromaticNumber,error-output,error,ntasks,Search Options,ntasks-per-node,status,Flags,elapsed,width,iteration,max-witness-size,mem-per-cpu,time,input,all-states,script-file,command
4728322,22 18:15:18 CET 2021,1,0,Wed Dec 22 18:15:15 CET 2021,IsomorphismBreadthFirstSearch,19317898,"Conjecture: Satisfied
",NN9535K,1,,,1, ,1,DONE, -pl -pdbgn ,00:00:01, pw = 1,6,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,6,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317898.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317898.txt
4728323,22 18:15:18 CET 2021,1,0,Wed Dec 22 18:15:15 CET 2021,IsomorphismBreadthFirstSearch,19317903,"Conjecture: Satisfied
",NN9535K,1,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:01, pw = 1,3,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,3,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317903.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317903.txt
4728324,22 18:15:18 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317908,"Conjecture: Satisfied
",NN9535K,1,,,1, ,1,DONE, -pl -pdbgn ,00:00:01, pw = 2,6,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,8,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317908.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317908.txt
4728325,22 18:15:19 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317913,"Conjecture: Satisfied
",NN9535K,1,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:01, pw = 2,4,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,4,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317913.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317913.txt
4728326,22 18:15:19 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317918,"Conjecture: Satisfied
",NN9535K,1,,,1, ,1,DONE, -pl -pdbgn ,00:00:02, pw = 3,6,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,10,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317918.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317918.txt
4728327,22 18:15:23 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317923,"Conjecture: Satisfied
",NN9535K,1,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:04, pw = 3,5,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,5,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317923.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317923.txt
4728328,22 18:15:22 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317928,"Conjecture: Satisfied
",NN9535K,1,,,1, ,1,DONE, -pl -pdbgn ,00:00:05, pw = 4,7,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,12,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317928.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317928.txt
4728329,22 18:15:23 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317933,"Conjecture: Satisfied
",NN9535K,1,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:05, pw = 4,6,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,6,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317933.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317933.txt
4728330,22 18:15:22 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317938,"Conjecture: Satisfied
",NN9535K,1,,,1, ,1,DONE, -pl -pdbgn ,00:00:04, pw = 5,8,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,14,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317938.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317938.txt
4728331,22 18:15:22 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317943,"Conjecture: Satisfied
",NN9535K,1,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:04, pw = 5,7,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,7,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317943.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317943.txt
4728332,22 18:15:23 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317947,"Conjecture: Satisfied
",NN9535K,1,,,1, ,1,DONE, -pl -pdbgn ,00:00:06, pw = 6,9,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,16,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317947.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317947.txt
4728333,22 18:15:23 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317952,"Conjecture: Satisfied
",NN9535K,1,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:06, pw = 6,8,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,8,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317952.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317952.txt
4728334,22 18:15:49 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317957,"Conjecture: Satisfied
",NN9535K,1,,,1, ,1,DONE, -pl -pdbgn ,00:00:33, pw = 7,10,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,18,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317957.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317957.txt
4728335,22 18:15:35 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317962,"Conjecture: Satisfied
",NN9535K,1,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:19, pw = 7,9,1,2G,14-00:00:00,../../inputs/ChromaticNumber_1,9,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317962.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_1.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317962.txt
4728336,22 18:15:21 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317967,"Conjecture: Satisfied
",NN9535K,2,,,1, ,1,DONE, -pl -pdbgn ,00:00:05, pw = 1,4,2,2G,14-00:00:00,../../inputs/ChromaticNumber_2,4,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317967.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317967.txt
4728337,22 18:15:21 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19317975,"Conjecture: Satisfied
",NN9535K,2,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:04, pw = 1,4,2,2G,14-00:00:00,../../inputs/ChromaticNumber_2,4,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317975.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317975.txt
4728338,22 18:15:22 CET 2021,1,0,Wed Dec 22 18:15:17 CET 2021,IsomorphismBreadthFirstSearch,19317980,"Conjecture: Satisfied
",NN9535K,2,,,1, ,1,DONE, -pl -pdbgn ,00:00:04, pw = 2,10,4,2G,14-00:00:00,../../inputs/ChromaticNumber_2,13,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317980.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317980.txt
4728339,22 18:15:21 CET 2021,1,0,Wed Dec 22 18:15:17 CET 2021,IsomorphismBreadthFirstSearch,19317984,"Conjecture: Satisfied
",NN9535K,2,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:05, pw = 2,8,4,2G,14-00:00:00,../../inputs/ChromaticNumber_2,9,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317984.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317984.txt
4728340,22 18:15:21 CET 2021,1,0,Wed Dec 22 18:15:17 CET 2021,IsomorphismBreadthFirstSearch,19317989,"Conjecture: Satisfied
",NN9535K,2,,,1, ,1,DONE, -pl -pdbgn ,00:00:05, pw = 3,10,8,2G,14-00:00:00,../../inputs/ChromaticNumber_2,24,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317989.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317989.txt
4728341,22 18:15:22 CET 2021,1,0,Wed Dec 22 18:15:17 CET 2021,IsomorphismBreadthFirstSearch,19317994,"Conjecture: Satisfied
",NN9535K,2,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:04, pw = 3,10,8,2G,14-00:00:00,../../inputs/ChromaticNumber_2,19,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317994.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317994.txt
4728342,22 18:15:21 CET 2021,1,0,Wed Dec 22 18:15:17 CET 2021,IsomorphismBreadthFirstSearch,19317999,"Conjecture: Satisfied
",NN9535K,2,,,1, ,1,DONE, -pl -pdbgn ,00:00:05, pw = 4,14,16,2G,14-00:00:00,../../inputs/ChromaticNumber_2,43,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19317999.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19317999.txt
4728343,22 18:15:23 CET 2021,1,0,Wed Dec 22 18:15:17 CET 2021,IsomorphismBreadthFirstSearch,19318004,"Conjecture: Satisfied
",NN9535K,2,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:05, pw = 4,14,16,2G,14-00:00:00,../../inputs/ChromaticNumber_2,37,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318004.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318004.txt
4728344,22 18:15:48 CET 2021,1,0,Wed Dec 22 18:15:17 CET 2021,IsomorphismBreadthFirstSearch,19318009,"Conjecture: Satisfied
",NN9535K,2,,,1, ,1,DONE, -pl -pdbgn ,00:00:33, pw = 5,16,32,2G,14-00:00:00,../../inputs/ChromaticNumber_2,77,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318009.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318009.txt
4728345,22 18:15:49 CET 2021,1,0,Wed Dec 22 18:15:17 CET 2021,IsomorphismBreadthFirstSearch,19318013,"Conjecture: Satisfied
",NN9535K,2,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:33, pw = 5,16,32,2G,14-00:00:00,../../inputs/ChromaticNumber_2,70,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318013.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318013.txt
4728346,22 18:26:49 CET 2021,1,1428K,Wed Dec 22 18:15:17 CET 2021,IsomorphismBreadthFirstSearch,19318018,"Conjecture: Satisfied
",NN9535K,2,,,1, ,1,DONE, -pl -pdbgn ,00:11:34, pw = 6,20,64,2G,14-00:00:00,../../inputs/ChromaticNumber_2,135,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318018.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318018.txt
4728347,22 18:26:43 CET 2021,1,1424K,Wed Dec 22 18:15:17 CET 2021,IsomorphismBreadthFirstSearch,19318023,"Conjecture: Satisfied
",NN9535K,2,,,1,-premise,1,DONE, -pl -pdbgn ,00:11:27, pw = 6,20,64,2G,14-00:00:00,../../inputs/ChromaticNumber_2,127,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318023.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318023.txt
4728348,22 23:41:42 CET 2021,1,1996K,Wed Dec 22 18:15:17 CET 2021,IsomorphismBreadthFirstSearch,19318028,"Conjecture: Satisfied
",NN9535K,2,,,1, ,1,DONE, -pl -pdbgn ,05:26:26, pw = 7,22,128,2G,14-00:00:00,../../inputs/ChromaticNumber_2,235,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318028.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318028.txt
4728349,22 23:42:01 CET 2021,1,1992K,Wed Dec 22 18:15:18 CET 2021,IsomorphismBreadthFirstSearch,19318033,"Conjecture: Satisfied
",NN9535K,2,,,1,-premise,1,DONE, -pl -pdbgn ,05:26:46, pw = 7,22,128,2G,14-00:00:00,../../inputs/ChromaticNumber_2,226,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318033.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318033.txt
4728350,22 18:15:17 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19318038,"Conjecture: Satisfied
",NN9535K,3,,,1, ,1,DONE, -pl -pdbgn ,00:00:01, pw = 1,4,2,2G,14-00:00:00,../../inputs/ChromaticNumber_3,4,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318038.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318038.txt
4728351,22 18:15:18 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19318042,"Conjecture: Satisfied
",NN9535K,3,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:01, pw = 1,4,2,2G,14-00:00:00,../../inputs/ChromaticNumber_3,4,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318042.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318042.txt
4728352,22 18:15:18 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19318047,"Conjecture: Satisfied
",NN9535K,3,,,1, ,1,DONE, -pl -pdbgn ,00:00:01, pw = 2,7,5,2G,14-00:00:00,../../inputs/ChromaticNumber_3,8,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318047.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318047.txt
4728353,22 18:15:17 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19318052,"Conjecture: Satisfied
",NN9535K,3,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:02, pw = 2,7,5,2G,14-00:00:00,../../inputs/ChromaticNumber_3,8,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318052.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318052.txt
4728354,22 18:15:18 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19318057,"Conjecture: Satisfied
",NN9535K,3,,,1, ,1,DONE, -pl -pdbgn ,00:00:02, pw = 3,24,14,2G,14-00:00:00,../../inputs/ChromaticNumber_3,61,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318057.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318057.txt
4728355,22 18:15:19 CET 2021,1,0,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19318061,"Conjecture: Satisfied
",NN9535K,3,,,1,-premise,1,DONE, -pl -pdbgn ,00:00:02, pw = 3,24,14,2G,14-00:00:00,../../inputs/ChromaticNumber_3,56,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318061.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318061.txt
4728356,22 18:33:41 CET 2021,1,5472K,Wed Dec 22 18:15:16 CET 2021,IsomorphismBreadthFirstSearch,19318066,"Conjecture: Satisfied
",NN9535K,3,,,1, ,1,DONE, -pl -pdbgn ,00:18:26, pw = 4,65,41,2G,14-00:00:00,../../inputs/ChromaticNumber_3,5220,/cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../jobs/19318066.sh,/cluster/home/farhadvadiee/2021/22dec/chromatic-number-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/22dec/chromatic-number-iso-bfs-pw/main-script/job-generation/../../program-outputs/19318066.txt
