job-name,iteration,status,finish,start,Flags,input,error,cpus-per-task,job-id,width,time,command,MaxDegree, Search Type,error-output,Search Options,ntasks,ntasks-per-node,all-states,script-file,account,elapsed,max-rss,conjecture-status,mem-per-cpu,max-witness-size
66333926,13,DONE,17 15:07:00 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_7,"slurmstepd: error: *** JOB 4685915 ON c3-37 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685915, pw = 6,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 6  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333926.txt,7,IsomorphismBreadthFirstSearch,Error,-premise,1,1,944,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333926.sh,NN9535K,1-00:00:07,74428K,Not Finished,32G,1
66333931,9,DONE,17 15:07:01 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_7,"slurmstepd: error: *** JOB 4685916 ON c3-37 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685916, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl    BreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333931.txt,7,BreadthFirstSearch,Error, ,1,1,81308,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333931.sh,NN9535K,1-00:00:07,1843020K,Not Finished,32G,1
66333935,12,DONE,17 15:06:59 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_7,"slurmstepd: error: *** JOB 4685917 ON c3-37 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685917, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333935.txt,7,IsomorphismBreadthFirstSearch,Error, ,1,1,681,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333935.sh,NN9535K,1-00:00:07,51268K,Not Finished,32G,1
66333939,9,DONE,17 15:07:01 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_7,"slurmstepd: error: *** JOB 4685918 ON c3-37 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685918, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333939.txt,7,BreadthFirstSearch,Error,-premise,1,1,81308,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333939.sh,NN9535K,1-00:00:07,1835696K,Not Finished,32G,1
66333944,12,DONE,17 15:06:59 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_7,"slurmstepd: error: *** JOB 4685919 ON c3-37 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685919, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333944.txt,7,IsomorphismBreadthFirstSearch,Error,-premise,1,1,676,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333944.sh,NN9535K,1-00:00:07,51296K,Not Finished,32G,1
66333948,14,DONE,16 15:06:51 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685920, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl    BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333948.txt,8,BreadthFirstSearch,, ,1,1,104,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333948.sh,NN9535K,00:00:00,0,"Conjecture: Satisfied
",8G,1
66333953,14,DONE,16 15:06:51 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685921, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333953.txt,8,IsomorphismBreadthFirstSearch,, ,1,1,58,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333953.sh,NN9535K,00:00:00,0,"Conjecture: Satisfied
",8G,1
66333957,13,DONE,16 15:06:52 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685922, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333957.txt,8,BreadthFirstSearch,,-premise,1,1,100,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333957.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333961,14,DONE,16 15:06:51 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685923, pw = 1,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 1  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333961.txt,8,IsomorphismBreadthFirstSearch,,-premise,1,1,55,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333961.sh,NN9535K,00:00:00,0,"Conjecture: Satisfied
",8G,1
66333966,18,DONE,16 15:06:55 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685924, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl    BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333966.txt,8,BreadthFirstSearch,, ,1,1,1008,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333966.sh,NN9535K,00:00:04,0,"Conjecture: Satisfied
",8G,1
66333970,20,DONE,16 15:06:53 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685925, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333970.txt,8,IsomorphismBreadthFirstSearch,, ,1,1,224,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333970.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333975,18,DONE,16 15:06:55 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685926, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333975.txt,8,BreadthFirstSearch,,-premise,1,1,1000,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333975.sh,NN9535K,00:00:04,0,"Conjecture: Satisfied
",8G,1
66333979,20,DONE,16 15:06:53 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685927, pw = 2,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 2  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333979.txt,8,IsomorphismBreadthFirstSearch,,-premise,1,1,220,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333979.sh,NN9535K,00:00:01,0,"Conjecture: Satisfied
",8G,1
66333984,23,DONE,16 15:18:12 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685928, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl    BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333984.txt,8,BreadthFirstSearch,, ,1,1,10016,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333984.sh,NN9535K,00:11:20,21516K,"Conjecture: Satisfied
",16G,1
66333990,26,DONE,16 15:08:17 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685929, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333990.txt,8,IsomorphismBreadthFirstSearch,, ,1,1,720,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333990.sh,NN9535K,00:01:26,5384K,"Conjecture: Satisfied
",16G,1
66333994,23,DONE,16 15:17:50 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685930, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333994.txt,8,BreadthFirstSearch,,-premise,1,1,10000,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333994.sh,NN9535K,00:10:59,21496K,"Conjecture: Satisfied
",16G,1
66333998,26,DONE,16 15:08:16 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685931, pw = 3,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 3  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66333998.txt,8,IsomorphismBreadthFirstSearch,,-premise,1,1,715,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66333998.sh,NN9535K,00:01:25,5384K,"Conjecture: Satisfied
",16G,1
66334003,19,DONE,17 15:07:00 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685932 ON c3-36 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685932, pw = 4,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 4  -pl    BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334003.txt,8,BreadthFirstSearch,Error, ,1,1,90508,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334003.sh,NN9535K,1-00:00:07,891464K,Not Finished,16G,1
66334007,32,DONE,16 17:34:04 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685933, pw = 4,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 4  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334007.txt,8,IsomorphismBreadthFirstSearch,, ,1,1,2008,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334007.sh,NN9535K,02:27:12,54940K,"Conjecture: Satisfied
",16G,1
66334011,19,DONE,17 15:07:00 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685934 ON c3-36 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685934, pw = 4,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 4  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334011.txt,8,BreadthFirstSearch,Error,-premise,1,1,90476,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334011.sh,NN9535K,1-00:00:07,902892K,Not Finished,16G,1
66334015,32,DONE,16 17:34:05 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,,1,4685935, pw = 4,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 4  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334015.txt,8,IsomorphismBreadthFirstSearch,,-premise,1,1,2002,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334015.sh,NN9535K,02:27:14,54920K,"Conjecture: Satisfied
",16G,1
66334020,12,DONE,17 15:07:00 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685936 ON c3-36 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685936, pw = 5,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 5  -pl    BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334020.txt,8,BreadthFirstSearch,Error, ,1,1,86426,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334020.sh,NN9535K,1-00:00:07,1394512K,Not Finished,32G,1
66334024,16,DONE,17 15:07:01 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685937 ON c3-36 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685937, pw = 5,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 5  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334024.txt,8,IsomorphismBreadthFirstSearch,Error, ,1,1,2090,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334024.sh,NN9535K,1-00:00:07,144900K,Not Finished,32G,1
66334029,12,DONE,17 15:07:01 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685938 ON c3-36 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685938, pw = 5,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 5  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334029.txt,8,BreadthFirstSearch,Error,-premise,1,1,86385,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334029.sh,NN9535K,1-00:00:07,1360.50M,Not Finished,32G,1
66334034,16,DONE,17 15:07:01 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685939 ON c3-36 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685939, pw = 5,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 5  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334034.txt,8,IsomorphismBreadthFirstSearch,Error,-premise,1,1,2083,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334034.sh,NN9535K,1-00:00:07,144236K,Not Finished,32G,1
66334038,10,DONE,17 15:07:00 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685940 ON c3-35 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685940, pw = 6,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 6  -pl    BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334038.txt,8,BreadthFirstSearch,Error, ,1,1,74314,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334038.sh,NN9535K,1-00:00:07,1562272K,Not Finished,32G,1
66334042,13,DONE,17 15:07:00 CET 2021,Thu Dec 16 15:06:51 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685941 ON c3-35 CANCELLED AT 2021-12-17T15:06:58 DUE TO TIME LIMIT ***
",1,4685941, pw = 6,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 6  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334042.txt,8,IsomorphismBreadthFirstSearch,Error, ,1,1,1028,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334042.sh,NN9535K,1-00:00:07,78836K,Not Finished,32G,1
66334047,10,DONE,17 15:07:30 CET 2021,Thu Dec 16 15:07:15 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685942 ON c3-35 CANCELLED AT 2021-12-17T15:07:28 DUE TO TIME LIMIT ***
",1,4685942, pw = 6,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 6  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334047.txt,8,BreadthFirstSearch,Error,-premise,1,1,74314,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334047.sh,NN9535K,1-00:00:13,1556724K,Not Finished,32G,1
66334051,13,DONE,17 15:07:30 CET 2021,Thu Dec 16 15:07:15 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685943 ON c3-35 CANCELLED AT 2021-12-17T15:07:28 DUE TO TIME LIMIT ***
",1,4685943, pw = 6,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 6  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334051.txt,8,IsomorphismBreadthFirstSearch,Error,-premise,1,1,1023,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334051.sh,NN9535K,1-00:00:13,78932K,Not Finished,32G,1
66334055,9,DONE,17 15:07:30 CET 2021,Thu Dec 16 15:07:15 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685944 ON c3-34 CANCELLED AT 2021-12-17T15:07:28 DUE TO TIME LIMIT ***
",1,4685944, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl    BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334055.txt,8,BreadthFirstSearch,Error, ,1,1,81308,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334055.sh,NN9535K,1-00:00:13,1926140K,Not Finished,32G,1
66334060,12,DONE,17 15:07:28 CET 2021,Thu Dec 16 15:07:15 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685945 ON c3-34 CANCELLED AT 2021-12-17T15:07:28 DUE TO TIME LIMIT ***
",1,4685945, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334060.txt,8,IsomorphismBreadthFirstSearch,Error, ,1,1,708,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334060.sh,NN9535K,1-00:00:13,51992K,Not Finished,32G,1
66334064,9,DONE,17 15:07:30 CET 2021,Thu Dec 16 15:07:15 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685946 ON c3-33 CANCELLED AT 2021-12-17T15:07:28 DUE TO TIME LIMIT ***
",1,4685946, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334064.txt,8,BreadthFirstSearch,Error,-premise,1,1,81308,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334064.sh,NN9535K,1-00:00:13,1806000K,Not Finished,32G,1
66334068,12,DONE,17 15:07:30 CET 2021,Thu Dec 16 15:07:15 CET 2021, -pl ,../../inputs/MaxDegree_8,"slurmstepd: error: *** JOB 4685947 ON c3-33 CANCELLED AT 2021-12-17T15:07:28 DUE TO TIME LIMIT ***
",1,4685947, pw = 7,1-00:00:00,/cluster/home/farhadvadiee/2021/16dec/max-degree/Build/./treewidzard -search   pw = 7  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_8.txt > /cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../program-outputs/66334068.txt,8,IsomorphismBreadthFirstSearch,Error,-premise,1,1,705,/cluster/projects/nn9535k/farhad/2021/16dec/max-degree/main-script/job-generation/../../jobs/66334068.sh,NN9535K,1-00:00:13,51824K,Not Finished,32G,1
