script-file,Search Options,iteration,input,max-witness-size,error-output,time,status,mem-per-cpu,width,cpus-per-task,max-rss,ntasks-per-node,all-states,finish,ChromaticNumber,error,ntasks,account,job-name, Search Type,job-id,command,start,conjecture-status,Flags,elapsed
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085179.sh, ,4,../../inputs/ChromaticNumber_2,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,5,15 16:17:36 CET 2021,2,,1,NN9535K,58085179,BreadthFirstSearch,4660740,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085179.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085197.sh, ,5,../../inputs/ChromaticNumber_2,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,4,15 16:17:38 CET 2021,2,,1,NN9535K,58085197,IsomorphismBreadthFirstSearch,4660741,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085197.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085202.sh,-premise,4,../../inputs/ChromaticNumber_2,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,5,15 16:17:38 CET 2021,2,,1,NN9535K,58085202,BreadthFirstSearch,4660742,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085202.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085210.sh,-premise,5,../../inputs/ChromaticNumber_2,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,4,15 16:17:39 CET 2021,2,,1,NN9535K,58085210,IsomorphismBreadthFirstSearch,4660743,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085210.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085216.sh, ,10,../../inputs/ChromaticNumber_2,4,,1-00:00:00,DONE,16G, pw = 2,1,0,1,31,15 16:17:39 CET 2021,2,,1,NN9535K,58085216,BreadthFirstSearch,4660744,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085216.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085221.sh, ,10,../../inputs/ChromaticNumber_2,4,,1-00:00:00,DONE,16G, pw = 2,1,0,1,13,15 16:17:40 CET 2021,2,,1,NN9535K,58085221,IsomorphismBreadthFirstSearch,4660745,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085221.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:03
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085225.sh,-premise,8,../../inputs/ChromaticNumber_2,4,,1-00:00:00,DONE,16G, pw = 2,1,0,1,23,15 16:17:40 CET 2021,2,,1,NN9535K,58085225,BreadthFirstSearch,4660746,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085225.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:03
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085229.sh,-premise,10,../../inputs/ChromaticNumber_2,4,,1-00:00:00,DONE,16G, pw = 2,1,0,1,9,15 16:17:41 CET 2021,2,,1,NN9535K,58085229,IsomorphismBreadthFirstSearch,4660747,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085229.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:03
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085233.sh, ,10,../../inputs/ChromaticNumber_2,8,,1-00:00:00,DONE,32G, pw = 3,1,0,1,128,15 16:17:40 CET 2021,2,,1,NN9535K,58085233,BreadthFirstSearch,4660748,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085233.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:04
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085238.sh, ,13,../../inputs/ChromaticNumber_2,8,,1-00:00:00,DONE,32G, pw = 3,1,0,1,24,15 16:17:40 CET 2021,2,,1,NN9535K,58085238,IsomorphismBreadthFirstSearch,4660749,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085238.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:04
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085242.sh,-premise,10,../../inputs/ChromaticNumber_2,8,,1-00:00:00,DONE,32G, pw = 3,1,0,1,112,15 16:17:40 CET 2021,2,,1,NN9535K,58085242,BreadthFirstSearch,4660750,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085242.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:04
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085246.sh,-premise,13,../../inputs/ChromaticNumber_2,8,,1-00:00:00,DONE,32G, pw = 3,1,0,1,19,15 16:17:40 CET 2021,2,,1,NN9535K,58085246,IsomorphismBreadthFirstSearch,4660751,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085246.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:04
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085250.sh, ,14,../../inputs/ChromaticNumber_2,16,,1-00:00:00,DONE,32G, pw = 4,1,0,1,669,15 16:17:40 CET 2021,2,,1,NN9535K,58085250,BreadthFirstSearch,4660752,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 4  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085250.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:03
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085255.sh, ,18,../../inputs/ChromaticNumber_2,16,,1-00:00:00,DONE,32G, pw = 4,1,0,1,43,15 16:17:39 CET 2021,2,,1,NN9535K,58085255,IsomorphismBreadthFirstSearch,4660753,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 4  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085255.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:04
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085259.sh,-premise,14,../../inputs/ChromaticNumber_2,16,,1-00:00:00,DONE,32G, pw = 4,1,0,1,637,15 16:17:39 CET 2021,2,,1,NN9535K,58085259,BreadthFirstSearch,4660754,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 4  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085259.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085263.sh,-premise,18,../../inputs/ChromaticNumber_2,16,,1-00:00:00,DONE,32G, pw = 4,1,0,1,37,15 16:17:39 CET 2021,2,,1,NN9535K,58085263,IsomorphismBreadthFirstSearch,4660755,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 4  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085263.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:04
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085267.sh, ,16,../../inputs/ChromaticNumber_2,32,,1-00:00:00,DONE,32G, pw = 5,1,0,1,4111,15 16:18:04 CET 2021,2,,1,NN9535K,58085267,BreadthFirstSearch,4660756,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 5  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085267.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:28
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085271.sh, ,21,../../inputs/ChromaticNumber_2,32,,1-00:00:00,DONE,32G, pw = 5,1,1228K,1,77,15 16:18:16 CET 2021,2,,1,NN9535K,58085271,IsomorphismBreadthFirstSearch,4660757,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 5  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085271.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:41
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085275.sh,-premise,16,../../inputs/ChromaticNumber_2,32,,1-00:00:00,DONE,32G, pw = 5,1,0,1,4047,15 16:18:04 CET 2021,2,,1,NN9535K,58085275,BreadthFirstSearch,4660758,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 5  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085275.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:28
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085280.sh,-premise,21,../../inputs/ChromaticNumber_2,32,,1-00:00:00,DONE,32G, pw = 5,1,1224K,1,70,15 16:18:16 CET 2021,2,,1,NN9535K,58085280,IsomorphismBreadthFirstSearch,4660759,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 5  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085280.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:40
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085284.sh, ,20,../../inputs/ChromaticNumber_2,64,,1-00:00:00,DONE,16G, pw = 6,1,31608K,1,28606,15 16:30:24 CET 2021,2,,1,NN9535K,58085284,BreadthFirstSearch,4660760,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 6  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085284.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:12:49
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085288.sh, ,26,../../inputs/ChromaticNumber_2,64,,1-00:00:00,DONE,16G, pw = 6,1,1568K,1,135,15 16:33:47 CET 2021,2,,1,NN9535K,58085288,IsomorphismBreadthFirstSearch,4660761,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 6  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085288.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:16:12
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085293.sh,-premise,20,../../inputs/ChromaticNumber_2,64,,1-00:00:00,DONE,16G, pw = 6,1,31536K,1,28478,15 16:30:23 CET 2021,2,,1,NN9535K,58085293,BreadthFirstSearch,4660762,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 6  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085293.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:12:48
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085297.sh,-premise,26,../../inputs/ChromaticNumber_2,64,,1-00:00:00,DONE,16G, pw = 6,1,1556K,1,127,15 16:33:47 CET 2021,2,,1,NN9535K,58085297,IsomorphismBreadthFirstSearch,4660763,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 6  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085297.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:16:11
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085301.sh, ,22,../../inputs/ChromaticNumber_2,128,,1-00:00:00,DONE,32G, pw = 7,1,308528K,1,219461,15 22:50:59 CET 2021,2,,1,NN9535K,58085301,BreadthFirstSearch,4660764,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085301.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,06:33:23
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085305.sh, ,29,../../inputs/ChromaticNumber_2,128,,1-00:00:00,DONE,32G, pw = 7,1,2268K,1,235,15 23:12:12 CET 2021,2,,1,NN9535K,58085305,IsomorphismBreadthFirstSearch,4660765,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085305.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,06:54:36
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085309.sh,-premise,22,../../inputs/ChromaticNumber_2,128,,1-00:00:00,DONE,32G, pw = 7,1,308260K,1,219205,15 22:45:19 CET 2021,2,,1,NN9535K,58085309,BreadthFirstSearch,4660766,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085309.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,06:27:44
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085314.sh,-premise,29,../../inputs/ChromaticNumber_2,128,,1-00:00:00,DONE,32G, pw = 7,1,2272K,1,226,15 23:12:13 CET 2021,2,,1,NN9535K,58085314,IsomorphismBreadthFirstSearch,4660767,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 7  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_2.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085314.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,06:54:37
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085318.sh, ,4,../../inputs/ChromaticNumber_3,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,5,15 16:17:36 CET 2021,3,,1,NN9535K,58085318,BreadthFirstSearch,4660768,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085318.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085326.sh, ,5,../../inputs/ChromaticNumber_3,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,4,15 16:17:37 CET 2021,3,,1,NN9535K,58085326,IsomorphismBreadthFirstSearch,4660769,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085326.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085330.sh,-premise,4,../../inputs/ChromaticNumber_3,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,5,15 16:17:37 CET 2021,3,,1,NN9535K,58085330,BreadthFirstSearch,4660770,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085330.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085334.sh,-premise,5,../../inputs/ChromaticNumber_3,2,,1-00:00:00,DONE,16G, pw = 1,1,0,1,4,15 16:17:37 CET 2021,3,,1,NN9535K,58085334,IsomorphismBreadthFirstSearch,4660771,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 1  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085334.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085338.sh, ,7,../../inputs/ChromaticNumber_3,5,,1-00:00:00,DONE,16G, pw = 2,1,0,1,18,15 16:17:37 CET 2021,3,,1,NN9535K,58085338,BreadthFirstSearch,4660772,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085338.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085343.sh, ,9,../../inputs/ChromaticNumber_3,5,,1-00:00:00,DONE,16G, pw = 2,1,0,1,8,15 16:17:38 CET 2021,3,,1,NN9535K,58085343,IsomorphismBreadthFirstSearch,4660773,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085343.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085347.sh,-premise,7,../../inputs/ChromaticNumber_3,5,,1-00:00:00,DONE,16G, pw = 2,1,0,1,18,15 16:17:37 CET 2021,3,,1,NN9535K,58085347,BreadthFirstSearch,4660774,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085347.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085351.sh,-premise,9,../../inputs/ChromaticNumber_3,5,,1-00:00:00,DONE,16G, pw = 2,1,0,1,8,15 16:17:38 CET 2021,3,,1,NN9535K,58085351,IsomorphismBreadthFirstSearch,4660775,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 2  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085351.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085355.sh, ,24,../../inputs/ChromaticNumber_3,14,,1-00:00:00,DONE,32G, pw = 3,1,0,1,576,15 16:17:38 CET 2021,3,,1,NN9535K,58085355,BreadthFirstSearch,4660776,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl    BreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085355.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:03
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085359.sh, ,27,../../inputs/ChromaticNumber_3,14,,1-00:00:00,DONE,32G, pw = 3,1,0,1,61,15 16:17:38 CET 2021,3,,1,NN9535K,58085359,IsomorphismBreadthFirstSearch,4660777,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl    IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085359.txt,Wed Dec 15 16:17:36 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:03
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085363.sh,-premise,24,../../inputs/ChromaticNumber_3,14,,1-00:00:00,DONE,32G, pw = 3,1,0,1,560,15 16:17:37 CET 2021,3,,1,NN9535K,58085363,BreadthFirstSearch,4660778,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl  -premise BreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085363.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:02
/cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../jobs/58085367.sh,-premise,27,../../inputs/ChromaticNumber_3,14,,1-00:00:00,DONE,32G, pw = 3,1,0,1,56,15 16:17:37 CET 2021,3,,1,NN9535K,58085367,IsomorphismBreadthFirstSearch,4660779,/cluster/home/farhadvadiee/2021/15dec/chromatic-number/Build/./treewidzard -search   pw = 3  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/ChromaticNumber_3.txt > /cluster/projects/nn9535k/farhad/2021/15dec/chromatic-number/main-script/job-generation/../../program-outputs/58085367.txt,Wed Dec 15 16:17:35 CET 2021,"Conjecture: Satisfied
", -pl ,00:00:01
