max-rss,error,input,job-name,account,cpus-per-task,ntasks,elapsed,all-states,start,MaxDegree,job-id,time,script-file,Flags,max-witness-size,mem-per-cpu,Search Options,finish,conjecture-status, Search Type,error-output,status,width,iteration,ntasks-per-node,command
0,,../../inputs/MaxDegree_6,19562443,NN9535K,1,1,00:00:16,335,Wed Dec 22 18:59:25 CET 2021,6,4728520,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562443.sh, -pl -pdbgn ,1,2G, ,22 18:59:39 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 3,19,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562443.txt
0,,../../inputs/MaxDegree_6,19562448,NN9535K,1,1,00:00:15,330,Wed Dec 22 18:59:25 CET 2021,6,4728521,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562448.sh, -pl -pdbgn ,1,2G,-premise,22 18:59:39 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 3,19,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562448.txt
11816K,,../../inputs/MaxDegree_6,19562453,NN9535K,1,1,00:11:47,798,Wed Dec 22 18:59:25 CET 2021,6,4728522,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562453.sh, -pl -pdbgn ,1,2G, ,22 19:11:11 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 4,23,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562453.txt
11804K,,../../inputs/MaxDegree_6,19562458,NN9535K,1,1,00:11:47,792,Wed Dec 22 18:59:25 CET 2021,6,4728523,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562458.sh, -pl -pdbgn ,1,2G,-premise,22 19:11:10 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 4,23,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562458.txt
85720K,,../../inputs/MaxDegree_6,19562463,NN9535K,1,1,19:43:54,1723,Wed Dec 22 18:59:31 CET 2021,6,4728524,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562463.sh, -pl -pdbgn ,1,2G, ,23 14:43:26 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 5,27,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562463.txt
86900K,,../../inputs/MaxDegree_6,19562469,NN9535K,1,1,19:41:56,1716,Wed Dec 22 18:59:31 CET 2021,6,4728525,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562469.sh, -pl -pdbgn ,1,2G,-premise,23 14:41:27 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 5,27,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562469.txt
309504K,"slurmstepd: error: *** JOB 4728526 ON c3-56 CANCELLED AT 2022-01-05T19:38:20 DUE TO TIME LIMIT ***
",../../inputs/MaxDegree_6,19562474,NN9535K,1,1,14-00:00:2,1983,Wed Dec 22 18:59:31 CET 2021,6,4728526,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562474.sh, -pl -pdbgn ,1,2G, ,5 19:38:22 CET 2022,Not Finished,IsomorphismBreadthFirstSearch,Error,DONE, pw = 6,17,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562474.txt
309692K,"slurmstepd: error: *** JOB 4728527 ON c3-55 CANCELLED AT 2022-01-05T19:38:20 DUE TO TIME LIMIT ***
",../../inputs/MaxDegree_6,19562479,NN9535K,1,1,14-00:00:2,1975,Wed Dec 22 18:59:31 CET 2021,6,4728527,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562479.sh, -pl -pdbgn ,1,2G,-premise,5 19:38:21 CET 2022,Not Finished,IsomorphismBreadthFirstSearch,Error,DONE, pw = 6,17,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562479.txt
189972K,"slurmstepd: error: *** JOB 4728528 ON c3-55 CANCELLED AT 2022-01-05T19:38:20 DUE TO TIME LIMIT ***
",../../inputs/MaxDegree_6,19562484,NN9535K,1,1,14-00:00:2,1221,Wed Dec 22 18:59:31 CET 2021,6,4728528,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562484.sh, -pl -pdbgn ,1,2G, ,5 19:38:22 CET 2022,Not Finished,IsomorphismBreadthFirstSearch,Error,DONE, pw = 7,14,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562484.txt
188628K,"slurmstepd: error: *** JOB 4728529 ON c3-55 CANCELLED AT 2022-01-05T19:38:20 DUE TO TIME LIMIT ***
",../../inputs/MaxDegree_6,19562490,NN9535K,1,1,14-00:00:2,1213,Wed Dec 22 18:59:31 CET 2021,6,4728529,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562490.sh, -pl -pdbgn ,1,2G,-premise,5 19:38:22 CET 2022,Not Finished,IsomorphismBreadthFirstSearch,Error,DONE, pw = 7,14,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_6.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562490.txt
0,,../../inputs/MaxDegree_7,19562495,NN9535K,1,1,00:00:02,48,Wed Dec 22 18:59:31 CET 2021,7,4728530,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562495.sh, -pl -pdbgn ,1,2G, ,22 18:59:34 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 1,13,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562495.txt
0,,../../inputs/MaxDegree_7,19562501,NN9535K,1,1,00:00:01,45,Wed Dec 22 18:59:31 CET 2021,7,4728531,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562501.sh, -pl -pdbgn ,1,2G,-premise,22 18:59:34 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 1,12,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 1  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562501.txt
0,,../../inputs/MaxDegree_7,19562507,NN9535K,1,1,00:00:02,169,Wed Dec 22 18:59:31 CET 2021,7,4728532,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562507.sh, -pl -pdbgn ,1,2G, ,22 18:59:33 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 2,17,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562507.txt
0,,../../inputs/MaxDegree_7,19562512,NN9535K,1,1,00:00:02,165,Wed Dec 22 18:59:31 CET 2021,7,4728533,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562512.sh, -pl -pdbgn ,1,2G,-premise,22 18:59:33 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 2,17,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 2  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562512.txt
0,,../../inputs/MaxDegree_7,19562517,NN9535K,1,1,00:00:28,500,Wed Dec 22 18:59:32 CET 2021,7,4728534,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562517.sh, -pl -pdbgn ,1,2G, ,22 19:00:00 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 3,21,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562517.txt
0,,../../inputs/MaxDegree_7,19562522,NN9535K,1,1,00:00:28,495,Wed Dec 22 18:59:32 CET 2021,7,4728535,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562522.sh, -pl -pdbgn ,1,2G,-premise,22 19:00:00 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 3,21,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 3  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562522.txt
22856K,,../../inputs/MaxDegree_7,19562528,NN9535K,1,1,00:38:14,1293,Wed Dec 22 18:59:32 CET 2021,7,4728536,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562528.sh, -pl -pdbgn ,1,2G, ,22 19:37:46 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 4,26,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562528.txt
22848K,,../../inputs/MaxDegree_7,19562533,NN9535K,1,1,00:38:17,1287,Wed Dec 22 18:59:32 CET 2021,7,4728537,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562533.sh, -pl -pdbgn ,1,2G,-premise,22 19:37:48 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 4,26,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 4  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562533.txt
214948K,,../../inputs/MaxDegree_7,19562538,NN9535K,1,1,3-08:48:58,3010,Wed Dec 22 18:59:31 CET 2021,7,4728538,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562538.sh, -pl -pdbgn ,1,2G, ,26 03:48:30 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 5,30,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562538.txt
214516K,,../../inputs/MaxDegree_7,19562543,NN9535K,1,1,3-09:10:10,3003,Wed Dec 22 18:59:31 CET 2021,7,4728539,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562543.sh, -pl -pdbgn ,1,2G,-premise,26 04:09:41 CET 2021,"Conjecture: Satisfied
",IsomorphismBreadthFirstSearch,,DONE, pw = 5,30,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 5  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562543.txt
344928K,"slurmstepd: error: *** JOB 4728540 ON c3-53 CANCELLED AT 2022-01-05T19:38:20 DUE TO TIME LIMIT ***
",../../inputs/MaxDegree_7,19562548,NN9535K,1,1,14-00:00:2,2232,Wed Dec 22 18:59:31 CET 2021,7,4728540,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562548.sh, -pl -pdbgn ,1,2G, ,5 19:38:21 CET 2022,Not Finished,IsomorphismBreadthFirstSearch,Error,DONE, pw = 6,16,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562548.txt
345112K,"slurmstepd: error: *** JOB 4728541 ON c3-53 CANCELLED AT 2022-01-05T19:38:20 DUE TO TIME LIMIT ***
",../../inputs/MaxDegree_7,19562553,NN9535K,1,1,14-00:00:2,1745,Wed Dec 22 18:59:31 CET 2021,7,4728541,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562553.sh, -pl -pdbgn ,1,2G,-premise,5 19:38:22 CET 2022,Not Finished,IsomorphismBreadthFirstSearch,Error,DONE, pw = 6,15,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 6  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562553.txt
170M,"slurmstepd: error: *** JOB 4728542 ON c3-53 CANCELLED AT 2022-01-05T19:38:20 DUE TO TIME LIMIT ***
",../../inputs/MaxDegree_7,19562559,NN9535K,1,1,14-00:00:2,1453,Wed Dec 22 18:59:32 CET 2021,7,4728542,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562559.sh, -pl -pdbgn ,1,2G, ,5 19:38:22 CET 2022,Not Finished,IsomorphismBreadthFirstSearch,Error,DONE, pw = 7,14,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562559.txt
172072K,"slurmstepd: error: *** JOB 4728543 ON c3-53 CANCELLED AT 2022-01-05T19:38:20 DUE TO TIME LIMIT ***
",../../inputs/MaxDegree_7,19562564,NN9535K,1,1,14-00:00:2,1446,Wed Dec 22 18:59:32 CET 2021,7,4728543,14-00:00:00,/cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../jobs/19562564.sh, -pl -pdbgn ,1,2G,-premise,5 19:38:21 CET 2022,Not Finished,IsomorphismBreadthFirstSearch,Error,DONE, pw = 7,14,1,/cluster/home/farhadvadiee/2021/22dec/max-degree-iso-bfs/Build/./treewidzard -search   pw = 7  -pl -pdbgn  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_7.txt > /cluster/projects/nn9535k/farhad/2021/22dec/max-degree-iso-bfs/main-script/job-generation/../../program-outputs/19562564.txt
