error,finish,error-output,account,Search Options,ChromaticNumber,MaxDegree,Flags,time,command,width,script-file,job-id,iteration,CliqueNumberSimpleGraphs,elapsed,status,max-witness-size,ntasks,HasMultipleEdges, Search Type,input,all-states,max-rss,cpus-per-task,job-name,conjecture-status,start,ntasks-per-node,mem-per-cpu
,24 15:08:28 CET 2021,,NN9535K, ,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 1  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718291.txt, pw = 1,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718291.sh,4454760,34,2,00:00:00,DONE,"2,1,4,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,106,0,1,68718291,"Conjecture: Satisfied
",Wed Nov 24 15:08:27 CET 2021,1,16G
,24 15:08:58 CET 2021,,NN9535K,-premise,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 1  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718295.txt, pw = 1,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718295.sh,4454761,30,2,00:00:01,DONE,"2,1,4,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,57,0,1,68718295,"Conjecture: Satisfied
",Wed Nov 24 15:08:57 CET 2021,1,16G
,24 15:09:21 CET 2021,,NN9535K,-premise,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 1  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718300.txt, pw = 1,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718300.sh,4454762,31,2,00:00:01,DONE,"2,1,4,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,30,0,1,68718300,"Conjecture: Satisfied
",Wed Nov 24 15:09:20 CET 2021,1,16G
,24 16:07:35 CET 2021,,NN9535K, ,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 2  -pl    BreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718304.txt, pw = 2,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718304.sh,4454763,58,2,00:58:08,DONE,"5,1,12,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,147478,189896K,1,68718304,"Conjecture: Satisfied
",Wed Nov 24 15:09:27 CET 2021,1,16G
,24 16:19:20 CET 2021,,NN9535K, ,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 2  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718309.txt, pw = 2,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718309.sh,4454764,60,2,00:11:31,DONE,"5,1,12,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,25273,41480K,1,68718309,"Conjecture: Satisfied
",Wed Nov 24 16:07:49 CET 2021,1,16G
,24 16:20:03 CET 2021,,NN9535K,-premise,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 2  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718314.txt, pw = 2,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718314.sh,4454765,58,2,00:00:32,DONE,"5,1,9,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,3257,5280K,1,68718314,"Conjecture: Satisfied
",Wed Nov 24 16:19:31 CET 2021,1,16G
,24 16:20:42 CET 2021,,NN9535K,-premise,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 2  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718320.txt, pw = 2,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718320.sh,4454766,60,2,00:00:10,DONE,"5,1,9,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,598,0,1,68718320,"Conjecture: Satisfied
",Wed Nov 24 16:20:32 CET 2021,1,16G
NaN,NaN,NaN,NN9535K, ,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 3  -pl    BreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718325.txt, pw = 3,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718325.sh,NaN,NaN,2,NaN,NaN,NaN,1,,BreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718325,NaN,NaN,1,64G
NaN,NaN,NaN,NN9535K, ,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 3  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718330.txt, pw = 3,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718330.sh,NaN,NaN,2,NaN,NaN,NaN,1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718330,NaN,NaN,1,64G
NaN,NaN,NaN,NN9535K,-premise,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 3  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718334.txt, pw = 3,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718334.sh,NaN,NaN,2,NaN,NaN,NaN,1,,BreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718334,NaN,NaN,1,64G
NaN,NaN,NaN,NN9535K,-premise,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 3  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718339.txt, pw = 3,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718339.sh,NaN,NaN,2,NaN,NaN,NaN,1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718339,NaN,NaN,1,64G
NaN,NaN,NaN,NN9535K, ,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 4  -pl    BreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718343.txt, pw = 4,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718343.sh,NaN,NaN,2,NaN,NaN,NaN,1,,BreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718343,NaN,NaN,1,128G
NaN,NaN,NaN,NN9535K, ,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 4  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718348.txt, pw = 4,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718348.sh,NaN,NaN,2,NaN,NaN,NaN,1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718348,NaN,NaN,1,128G
NaN,NaN,NaN,NN9535K,-premise,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 4  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718352.txt, pw = 4,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718352.sh,NaN,NaN,2,NaN,NaN,NaN,1,,BreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718352,NaN,NaN,1,128G
NaN,NaN,NaN,NN9535K,-premise,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 4  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718356.txt, pw = 4,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718356.sh,NaN,NaN,2,NaN,NaN,NaN,1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718356,NaN,NaN,1,128G
NaN,NaN,NaN,NN9535K, ,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 5  -pl    BreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718361.txt, pw = 5,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718361.sh,NaN,NaN,2,NaN,NaN,NaN,1,,BreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718361,NaN,NaN,1,128G
NaN,NaN,NaN,NN9535K, ,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 5  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718367.txt, pw = 5,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718367.sh,NaN,NaN,2,NaN,NaN,NaN,1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718367,NaN,NaN,1,128G
NaN,NaN,NaN,NN9535K,-premise,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 5  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718372.txt, pw = 5,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718372.sh,NaN,NaN,2,NaN,NaN,NaN,1,,BreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718372,NaN,NaN,1,128G
NaN,NaN,NaN,NN9535K,-premise,7,9, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 5  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68718376.txt, pw = 5,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68718376.sh,NaN,NaN,2,NaN,NaN,NaN,1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_9_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_7,NaN,NaN,1,68718376,NaN,NaN,1,128G
